tool,run,parameter,moment,value
nm7,105,prob,text,105 phase1 2 CMT like 1004 but diff. initial on V3
nm7,105,min,status,0
nm7,105,P1,estimate,5.30433
nm7,105,P2,estimate,19.8668
nm7,105,P3,estimate,0.0564178
nm7,105,P4,estimate,6.03558
nm7,105,P5,estimate,952.14
nm7,105,P6,estimate,1.16346
nm7,105,P7,estimate,1.82433
nm7,105,P8,estimate,0.0691841
nm7,105,P9,estimate,0.448004
nm7,105,P10,estimate,0
nm7,105,P11,estimate,0.167864
nm7,105,P12,estimate,0
nm7,105,P13,estimate,0
nm7,105,P14,estimate,0.131968
nm7,105,P1,prse,Inf
nm7,105,P2,prse,Inf
nm7,105,P3,prse,Inf
nm7,105,P4,prse,Inf
nm7,105,P5,prse,Inf
nm7,105,P6,prse,Inf
nm7,105,P7,prse,Inf
nm7,105,P8,prse,Inf
nm7,105,P9,prse,Inf
nm7,105,P10,prse,Inf
nm7,105,P11,prse,Inf
nm7,105,P12,prse,Inf
nm7,105,P13,prse,Inf
nm7,105,P14,prse,Inf
nm7,105,ofv,minimum,2362.28836744127
nm7,106,prob,text,106 phase1 2 CMT like 1004 but diff. initial on V3
nm7,106,min,status,0
nm7,106,P1,estimate,9.66285
nm7,106,P2,estimate,23.5161
nm7,106,P3,estimate,0.0760842
nm7,106,P4,estimate,4.03687
nm7,106,P5,estimate,98.7978
nm7,106,P6,estimate,1.00717
nm7,106,P7,estimate,1.37146
nm7,106,P8,estimate,0.0633395
nm7,106,P9,estimate,0.104857
nm7,106,P10,estimate,0
nm7,106,P11,estimate,0.0839239
nm7,106,P12,estimate,0
nm7,106,P13,estimate,0
nm7,106,P14,estimate,0.0835128
nm7,106,P1,prse,Inf
nm7,106,P2,prse,Inf
nm7,106,P3,prse,Inf
nm7,106,P4,prse,Inf
nm7,106,P5,prse,Inf
nm7,106,P6,prse,Inf
nm7,106,P7,prse,Inf
nm7,106,P8,prse,Inf
nm7,106,P9,prse,Inf
nm7,106,P10,prse,Inf
nm7,106,P11,prse,Inf
nm7,106,P12,prse,Inf
nm7,106,P13,prse,Inf
nm7,106,P14,prse,Inf
nm7,106,ofv,minimum,2594.42438275077
nm7,107,prob,text,107 phase1 2 CMT like 1004 but diff. initial on V3
nm7,107,min,status,0
nm7,107,P1,estimate,8.49762
nm7,107,P2,estimate,19.5625
nm7,107,P3,estimate,0.0612932
nm7,107,P4,estimate,2.56318
nm7,107,P5,estimate,92.4304
nm7,107,P6,estimate,1.29952
nm7,107,P7,estimate,1.26019
nm7,107,P8,estimate,0.0692317
nm7,107,P9,estimate,0.230171
nm7,107,P10,estimate,0
nm7,107,P11,estimate,0.152051
nm7,107,P12,estimate,0
nm7,107,P13,estimate,0
nm7,107,P14,estimate,0.0736085
nm7,107,P1,prse,Inf
nm7,107,P2,prse,Inf
nm7,107,P3,prse,Inf
nm7,107,P4,prse,Inf
nm7,107,P5,prse,Inf
nm7,107,P6,prse,Inf
nm7,107,P7,prse,Inf
nm7,107,P8,prse,Inf
nm7,107,P9,prse,Inf
nm7,107,P10,prse,Inf
nm7,107,P11,prse,Inf
nm7,107,P12,prse,Inf
nm7,107,P13,prse,Inf
nm7,107,P14,prse,Inf
nm7,107,ofv,minimum,2548.31419916566
nm7,108,prob,text,108 phase1 2 CMT like 1004 but diff. initial on V3
nm7,108,min,status,0
nm7,108,P1,estimate,7.78826
nm7,108,P2,estimate,23.2027
nm7,108,P3,estimate,0.0707305
nm7,108,P4,estimate,4.2557
nm7,108,P5,estimate,105.321
nm7,108,P6,estimate,1.42651
nm7,108,P7,estimate,1.68771
nm7,108,P8,estimate,0.0671607
nm7,108,P9,estimate,0.230609
nm7,108,P10,estimate,0
nm7,108,P11,estimate,0.0853961
nm7,108,P12,estimate,0
nm7,108,P13,estimate,0
nm7,108,P14,estimate,0.134905
nm7,108,P1,prse,Inf
nm7,108,P2,prse,Inf
nm7,108,P3,prse,Inf
nm7,108,P4,prse,Inf
nm7,108,P5,prse,Inf
nm7,108,P6,prse,Inf
nm7,108,P7,prse,Inf
nm7,108,P8,prse,Inf
nm7,108,P9,prse,Inf
nm7,108,P10,prse,Inf
nm7,108,P11,prse,Inf
nm7,108,P12,prse,Inf
nm7,108,P13,prse,Inf
nm7,108,P14,prse,Inf
nm7,108,ofv,minimum,2305.89736945513
nm7,109,prob,text,109 phase1 2 CMT like 1004 but diff. initial on V3
nm7,109,min,status,0
nm7,109,P1,estimate,8.588
nm7,109,P2,estimate,20.7634
nm7,109,P3,estimate,0.0657017
nm7,109,P4,estimate,3.54151
nm7,109,P5,estimate,85.8113
nm7,109,P6,estimate,0.918937
nm7,109,P7,estimate,1.75987
nm7,109,P8,estimate,0.0668758
nm7,109,P9,estimate,0.150738
nm7,109,P10,estimate,0
nm7,109,P11,estimate,0.118997
nm7,109,P12,estimate,0
nm7,109,P13,estimate,0
nm7,109,P14,estimate,0.0727503
nm7,109,P1,prse,Inf
nm7,109,P2,prse,Inf
nm7,109,P3,prse,Inf
nm7,109,P4,prse,Inf
nm7,109,P5,prse,Inf
nm7,109,P6,prse,Inf
nm7,109,P7,prse,Inf
nm7,109,P8,prse,Inf
nm7,109,P9,prse,Inf
nm7,109,P10,prse,Inf
nm7,109,P11,prse,Inf
nm7,109,P12,prse,Inf
nm7,109,P13,prse,Inf
nm7,109,P14,prse,Inf
nm7,109,ofv,minimum,2383.58070113035
nm7,110,prob,text,110 phase1 2 CMT like 1004 but diff. initial on V3
nm7,110,min,status,0
nm7,110,P1,estimate,9.8668
nm7,110,P2,estimate,26.2541
nm7,110,P3,estimate,0.0837539
nm7,110,P4,estimate,5.34174
nm7,110,P5,estimate,111.946
nm7,110,P6,estimate,0.819612
nm7,110,P7,estimate,1.282
nm7,110,P8,estimate,0.0564097
nm7,110,P9,estimate,0.204151
nm7,110,P10,estimate,0
nm7,110,P11,estimate,0.0156784
nm7,110,P12,estimate,0
nm7,110,P13,estimate,0
nm7,110,P14,estimate,0.124234
nm7,110,P1,prse,Inf
nm7,110,P2,prse,Inf
nm7,110,P3,prse,Inf
nm7,110,P4,prse,Inf
nm7,110,P5,prse,Inf
nm7,110,P6,prse,Inf
nm7,110,P7,prse,Inf
nm7,110,P8,prse,Inf
nm7,110,P9,prse,Inf
nm7,110,P10,prse,Inf
nm7,110,P11,prse,Inf
nm7,110,P12,prse,Inf
nm7,110,P13,prse,Inf
nm7,110,P14,prse,Inf
nm7,110,ofv,minimum,2435.91014581905
nm7,111,prob,text,111 phase1 2 CMT like 1004 but diff. initial on V3
nm7,111,min,status,0
nm7,111,P1,estimate,8.33089
nm7,111,P2,estimate,22.3739
nm7,111,P3,estimate,0.0670694
nm7,111,P4,estimate,4.49497
nm7,111,P5,estimate,100.723
nm7,111,P6,estimate,1.07805
nm7,111,P7,estimate,1.6282
nm7,111,P8,estimate,0.0791859
nm7,111,P9,estimate,0.105801
nm7,111,P10,estimate,0
nm7,111,P11,estimate,0.136461
nm7,111,P12,estimate,0
nm7,111,P13,estimate,0
nm7,111,P14,estimate,0.136083
nm7,111,P1,prse,Inf
nm7,111,P2,prse,Inf
nm7,111,P3,prse,Inf
nm7,111,P4,prse,Inf
nm7,111,P5,prse,Inf
nm7,111,P6,prse,Inf
nm7,111,P7,prse,Inf
nm7,111,P8,prse,Inf
nm7,111,P9,prse,Inf
nm7,111,P10,prse,Inf
nm7,111,P11,prse,Inf
nm7,111,P12,prse,Inf
nm7,111,P13,prse,Inf
nm7,111,P14,prse,Inf
nm7,111,ofv,minimum,2071.52163005328
nm7,112,prob,text,112 phase1 2 CMT like 1004 but diff. initial on V3
nm7,112,min,status,0
nm7,112,P1,estimate,9.02464
nm7,112,P2,estimate,22.3178
nm7,112,P3,estimate,0.0728005
nm7,112,P4,estimate,3.73533
nm7,112,P5,estimate,117.95
nm7,112,P6,estimate,1.14657
nm7,112,P7,estimate,1.6011
nm7,112,P8,estimate,0.0598913
nm7,112,P9,estimate,0.243062
nm7,112,P10,estimate,0
nm7,112,P11,estimate,0.150738
nm7,112,P12,estimate,0
nm7,112,P13,estimate,0
nm7,112,P14,estimate,0.142519
nm7,112,P1,prse,Inf
nm7,112,P2,prse,Inf
nm7,112,P3,prse,Inf
nm7,112,P4,prse,Inf
nm7,112,P5,prse,Inf
nm7,112,P6,prse,Inf
nm7,112,P7,prse,Inf
nm7,112,P8,prse,Inf
nm7,112,P9,prse,Inf
nm7,112,P10,prse,Inf
nm7,112,P11,prse,Inf
nm7,112,P12,prse,Inf
nm7,112,P13,prse,Inf
nm7,112,P14,prse,Inf
nm7,112,ofv,minimum,2734.27167644799
nm7,113,prob,text,113 phase1 2 CMT like 1004 but diff. initial on V3
nm7,113,min,status,0
nm7,113,P1,estimate,8.47952
nm7,113,P2,estimate,19.9956
nm7,113,P3,estimate,0.060242
nm7,113,P4,estimate,3.08891
nm7,113,P5,estimate,88.7118
nm7,113,P6,estimate,0.952946
nm7,113,P7,estimate,1.58946
nm7,113,P8,estimate,0.0776339
nm7,113,P9,estimate,0.150347
nm7,113,P10,estimate,0
nm7,113,P11,estimate,0.199866
nm7,113,P12,estimate,0
nm7,113,P13,estimate,0
nm7,113,P14,estimate,0.105791
nm7,113,P1,prse,Inf
nm7,113,P2,prse,Inf
nm7,113,P3,prse,Inf
nm7,113,P4,prse,Inf
nm7,113,P5,prse,Inf
nm7,113,P6,prse,Inf
nm7,113,P7,prse,Inf
nm7,113,P8,prse,Inf
nm7,113,P9,prse,Inf
nm7,113,P10,prse,Inf
nm7,113,P11,prse,Inf
nm7,113,P12,prse,Inf
nm7,113,P13,prse,Inf
nm7,113,P14,prse,Inf
nm7,113,ofv,minimum,2353.32785203061
nm7,114,prob,text,114 phase1 2 CMT like 1004 but diff. initial on V3
nm7,114,min,status,0
nm7,114,P1,estimate,9.39273
nm7,114,P2,estimate,18.6006
nm7,114,P3,estimate,0.0585632
nm7,114,P4,estimate,2.37652
nm7,114,P5,estimate,90.5818
nm7,114,P6,estimate,1.24595
nm7,114,P7,estimate,0.902155
nm7,114,P8,estimate,0.0825748
nm7,114,P9,estimate,0.174352
nm7,114,P10,estimate,0
nm7,114,P11,estimate,0.14959
nm7,114,P12,estimate,0
nm7,114,P13,estimate,0
nm7,114,P14,estimate,0.0958398
nm7,114,P1,prse,Inf
nm7,114,P2,prse,Inf
nm7,114,P3,prse,Inf
nm7,114,P4,prse,Inf
nm7,114,P5,prse,Inf
nm7,114,P6,prse,Inf
nm7,114,P7,prse,Inf
nm7,114,P8,prse,Inf
nm7,114,P9,prse,Inf
nm7,114,P10,prse,Inf
nm7,114,P11,prse,Inf
nm7,114,P12,prse,Inf
nm7,114,P13,prse,Inf
nm7,114,P14,prse,Inf
nm7,114,ofv,minimum,2330.84345350313
nm7,115,prob,text,115 phase1 2 CMT like 1004 but diff. initial on V3
nm7,115,min,status,0
nm7,115,P1,estimate,9.84808
nm7,115,P2,estimate,21.6349
nm7,115,P3,estimate,0.0792538
nm7,115,P4,estimate,4.03568
nm7,115,P5,estimate,89.822
nm7,115,P6,estimate,0.931456
nm7,115,P7,estimate,1.61104
nm7,115,P8,estimate,0.066248
nm7,115,P9,estimate,0.216646
nm7,115,P10,estimate,0
nm7,115,P11,estimate,0.0977346
nm7,115,P12,estimate,0
nm7,115,P13,estimate,0
nm7,115,P14,estimate,0.113111
nm7,115,P1,prse,Inf
nm7,115,P2,prse,Inf
nm7,115,P3,prse,Inf
nm7,115,P4,prse,Inf
nm7,115,P5,prse,Inf
nm7,115,P6,prse,Inf
nm7,115,P7,prse,Inf
nm7,115,P8,prse,Inf
nm7,115,P9,prse,Inf
nm7,115,P10,prse,Inf
nm7,115,P11,prse,Inf
nm7,115,P12,prse,Inf
nm7,115,P13,prse,Inf
nm7,115,P14,prse,Inf
nm7,115,ofv,minimum,2527.44427856119
nm7,116,prob,text,116 phase1 2 CMT like 1004 but diff. initial on V3
nm7,116,min,status,0
nm7,116,P1,estimate,8.70191
nm7,116,P2,estimate,21.2966
nm7,116,P3,estimate,0.0741139
nm7,116,P4,estimate,4.15174
nm7,116,P5,estimate,127.618
nm7,116,P6,estimate,0.968623
nm7,116,P7,estimate,1.42799
nm7,116,P8,estimate,0.0604779
nm7,116,P9,estimate,0.219179
nm7,116,P10,estimate,0
nm7,116,P11,estimate,0.0752164
nm7,116,P12,estimate,0
nm7,116,P13,estimate,0
nm7,116,P14,estimate,0.0755489
nm7,116,P1,prse,Inf
nm7,116,P2,prse,Inf
nm7,116,P3,prse,Inf
nm7,116,P4,prse,Inf
nm7,116,P5,prse,Inf
nm7,116,P6,prse,Inf
nm7,116,P7,prse,Inf
nm7,116,P8,prse,Inf
nm7,116,P9,prse,Inf
nm7,116,P10,prse,Inf
nm7,116,P11,prse,Inf
nm7,116,P12,prse,Inf
nm7,116,P13,prse,Inf
nm7,116,P14,prse,Inf
nm7,116,ofv,minimum,2698.09221389555
nm7,117,prob,text,117 phase1 2 CMT like 1004 but diff. initial on V3
nm7,117,min,status,0
nm7,117,P1,estimate,9.17562
nm7,117,P2,estimate,27.6649
nm7,117,P3,estimate,0.0787896
nm7,117,P4,estimate,4.33442
nm7,117,P5,estimate,123.007
nm7,117,P6,estimate,1.11429
nm7,117,P7,estimate,1.73108
nm7,117,P8,estimate,0.0486533
nm7,117,P9,estimate,0.161181
nm7,117,P10,estimate,0
nm7,117,P11,estimate,0.0365857
nm7,117,P12,estimate,0
nm7,117,P13,estimate,0
nm7,117,P14,estimate,0.115136
nm7,117,P1,prse,Inf
nm7,117,P2,prse,Inf
nm7,117,P3,prse,Inf
nm7,117,P4,prse,Inf
nm7,117,P5,prse,Inf
nm7,117,P6,prse,Inf
nm7,117,P7,prse,Inf
nm7,117,P8,prse,Inf
nm7,117,P9,prse,Inf
nm7,117,P10,prse,Inf
nm7,117,P11,prse,Inf
nm7,117,P12,prse,Inf
nm7,117,P13,prse,Inf
nm7,117,P14,prse,Inf
nm7,117,ofv,minimum,2845.38069911884
nm7,118,prob,text,118 phase1 2 CMT like 1004 but diff. initial on V3
nm7,118,min,status,0
nm7,118,P1,estimate,9.53629
nm7,118,P2,estimate,20.3668
nm7,118,P3,estimate,0.0686013
nm7,118,P4,estimate,3.63937
nm7,118,P5,estimate,83.0313
nm7,118,P6,estimate,0.950105
nm7,118,P7,estimate,1.29889
nm7,118,P8,estimate,0.0657447
nm7,118,P9,estimate,0.16841
nm7,118,P10,estimate,0
nm7,118,P11,estimate,0.135191
nm7,118,P12,estimate,0
nm7,118,P13,estimate,0
nm7,118,P14,estimate,0.0778218
nm7,118,P1,prse,Inf
nm7,118,P2,prse,Inf
nm7,118,P3,prse,Inf
nm7,118,P4,prse,Inf
nm7,118,P5,prse,Inf
nm7,118,P6,prse,Inf
nm7,118,P7,prse,Inf
nm7,118,P8,prse,Inf
nm7,118,P9,prse,Inf
nm7,118,P10,prse,Inf
nm7,118,P11,prse,Inf
nm7,118,P12,prse,Inf
nm7,118,P13,prse,Inf
nm7,118,P14,prse,Inf
nm7,118,ofv,minimum,2497.50361012684
nm7,119,prob,text,119 phase1 2 CMT like 1004 but diff. initial on V3
nm7,119,min,status,0
nm7,119,P1,estimate,7.0113
nm7,119,P2,estimate,20.2111
nm7,119,P3,estimate,0.074962
nm7,119,P4,estimate,3.99838
nm7,119,P5,estimate,94.8613
nm7,119,P6,estimate,1.10546
nm7,119,P7,estimate,1.88393
nm7,119,P8,estimate,0.0668722
nm7,119,P9,estimate,0.172481
nm7,119,P10,estimate,0
nm7,119,P11,estimate,0.109539
nm7,119,P12,estimate,0
nm7,119,P13,estimate,0
nm7,119,P14,estimate,0.11586
nm7,119,P1,prse,Inf
nm7,119,P2,prse,Inf
nm7,119,P3,prse,Inf
nm7,119,P4,prse,Inf
nm7,119,P5,prse,Inf
nm7,119,P6,prse,Inf
nm7,119,P7,prse,Inf
nm7,119,P8,prse,Inf
nm7,119,P9,prse,Inf
nm7,119,P10,prse,Inf
nm7,119,P11,prse,Inf
nm7,119,P12,prse,Inf
nm7,119,P13,prse,Inf
nm7,119,P14,prse,Inf
nm7,119,ofv,minimum,2573.49600782404
nm7,120,prob,text,120 phase1 2 CMT like 1004 but diff. initial on V3
nm7,120,min,status,0
nm7,120,P1,estimate,8.91317
nm7,120,P2,estimate,22.112
nm7,120,P3,estimate,0.0734071
nm7,120,P4,estimate,3.68598
nm7,120,P5,estimate,94.2284
nm7,120,P6,estimate,0.953466
nm7,120,P7,estimate,1.49239
nm7,120,P8,estimate,0.0600593
nm7,120,P9,estimate,0.182938
nm7,120,P10,estimate,0
nm7,120,P11,estimate,0.0931666
nm7,120,P12,estimate,0
nm7,120,P13,estimate,0
nm7,120,P14,estimate,0.0893384
nm7,120,P1,prse,Inf
nm7,120,P2,prse,Inf
nm7,120,P3,prse,Inf
nm7,120,P4,prse,Inf
nm7,120,P5,prse,Inf
nm7,120,P6,prse,Inf
nm7,120,P7,prse,Inf
nm7,120,P8,prse,Inf
nm7,120,P9,prse,Inf
nm7,120,P10,prse,Inf
nm7,120,P11,prse,Inf
nm7,120,P12,prse,Inf
nm7,120,P13,prse,Inf
nm7,120,P14,prse,Inf
nm7,120,ofv,minimum,2410.9511866053
nm7,121,prob,text,121 phase1 2 CMT like 1004 but diff. initial on V3
nm7,121,min,status,0
nm7,121,P1,estimate,7.69208
nm7,121,P2,estimate,19.5453
nm7,121,P3,estimate,0.071
nm7,121,P4,estimate,3.18381
nm7,121,P5,estimate,85.2945
nm7,121,P6,estimate,1.27709
nm7,121,P7,estimate,1.03082
nm7,121,P8,estimate,0.0580931
nm7,121,P9,estimate,0.147854
nm7,121,P10,estimate,0
nm7,121,P11,estimate,0.100097
nm7,121,P12,estimate,0
nm7,121,P13,estimate,0
nm7,121,P14,estimate,0.0509283
nm7,121,P1,prse,Inf
nm7,121,P2,prse,Inf
nm7,121,P3,prse,Inf
nm7,121,P4,prse,Inf
nm7,121,P5,prse,Inf
nm7,121,P6,prse,Inf
nm7,121,P7,prse,Inf
nm7,121,P8,prse,Inf
nm7,121,P9,prse,Inf
nm7,121,P10,prse,Inf
nm7,121,P11,prse,Inf
nm7,121,P12,prse,Inf
nm7,121,P13,prse,Inf
nm7,121,P14,prse,Inf
nm7,121,ofv,minimum,2520.44193761151
nm7,122,prob,text,122 phase1 2 CMT like 1004 but diff. initial on V3
nm7,122,min,status,0
nm7,122,P1,estimate,7.90988
nm7,122,P2,estimate,23.074
nm7,122,P3,estimate,0.0693227
nm7,122,P4,estimate,4.36332
nm7,122,P5,estimate,112.802
nm7,122,P6,estimate,0.915975
nm7,122,P7,estimate,2.25794
nm7,122,P8,estimate,0.0671537
nm7,122,P9,estimate,0.147795
nm7,122,P10,estimate,0
nm7,122,P11,estimate,0.116644
nm7,122,P12,estimate,0
nm7,122,P13,estimate,0
nm7,122,P14,estimate,0.166683
nm7,122,P1,prse,Inf
nm7,122,P2,prse,Inf
nm7,122,P3,prse,Inf
nm7,122,P4,prse,Inf
nm7,122,P5,prse,Inf
nm7,122,P6,prse,Inf
nm7,122,P7,prse,Inf
nm7,122,P8,prse,Inf
nm7,122,P9,prse,Inf
nm7,122,P10,prse,Inf
nm7,122,P11,prse,Inf
nm7,122,P12,prse,Inf
nm7,122,P13,prse,Inf
nm7,122,P14,prse,Inf
nm7,122,ofv,minimum,2114.86782348101
nm7,123,prob,text,123 phase1 2 CMT like 1004 but diff. initial on V3
nm7,123,min,status,0
nm7,123,P1,estimate,7.7634
nm7,123,P2,estimate,17.2653
nm7,123,P3,estimate,0.0632399
nm7,123,P4,estimate,2.84496
nm7,123,P5,estimate,84.8622
nm7,123,P6,estimate,1.31712
nm7,123,P7,estimate,1.15513
nm7,123,P8,estimate,0.0719437
nm7,123,P9,estimate,0.231836
nm7,123,P10,estimate,0
nm7,123,P11,estimate,0.102441
nm7,123,P12,estimate,0
nm7,123,P13,estimate,0
nm7,123,P14,estimate,0.0957366
nm7,123,P1,prse,Inf
nm7,123,P2,prse,Inf
nm7,123,P3,prse,Inf
nm7,123,P4,prse,Inf
nm7,123,P5,prse,Inf
nm7,123,P6,prse,Inf
nm7,123,P7,prse,Inf
nm7,123,P8,prse,Inf
nm7,123,P9,prse,Inf
nm7,123,P10,prse,Inf
nm7,123,P11,prse,Inf
nm7,123,P12,prse,Inf
nm7,123,P13,prse,Inf
nm7,123,P14,prse,Inf
nm7,123,ofv,minimum,2478.05070914892
nm7,124,prob,text,124 phase1 2 CMT like 1004 but diff. initial on V3
nm7,124,min,status,0
nm7,124,P1,estimate,6.91626
nm7,124,P2,estimate,21.4725
nm7,124,P3,estimate,0.0674871
nm7,124,P4,estimate,4.06375
nm7,124,P5,estimate,90.3044
nm7,124,P6,estimate,0.911675
nm7,124,P7,estimate,2.66269
nm7,124,P8,estimate,0.0700089
nm7,124,P9,estimate,0.11454
nm7,124,P10,estimate,0
nm7,124,P11,estimate,0.128079
nm7,124,P12,estimate,0
nm7,124,P13,estimate,0
nm7,124,P14,estimate,0.134551
nm7,124,P1,prse,Inf
nm7,124,P2,prse,Inf
nm7,124,P3,prse,Inf
nm7,124,P4,prse,Inf
nm7,124,P5,prse,Inf
nm7,124,P6,prse,Inf
nm7,124,P7,prse,Inf
nm7,124,P8,prse,Inf
nm7,124,P9,prse,Inf
nm7,124,P10,prse,Inf
nm7,124,P11,prse,Inf
nm7,124,P12,prse,Inf
nm7,124,P13,prse,Inf
nm7,124,P14,prse,Inf
nm7,124,ofv,minimum,2352.74824599189
nm7,125,prob,text,125 phase1 2 CMT like 1004 but diff. initial on V3
nm7,125,min,status,0
nm7,125,P1,estimate,8.24824
nm7,125,P2,estimate,22.1547
nm7,125,P3,estimate,0.0709018
nm7,125,P4,estimate,3.76485
nm7,125,P5,estimate,80.5778
nm7,125,P6,estimate,1.14425
nm7,125,P7,estimate,1.48261
nm7,125,P8,estimate,0.0549983
nm7,125,P9,estimate,0.204285
nm7,125,P10,estimate,0
nm7,125,P11,estimate,0.11997
nm7,125,P12,estimate,0
nm7,125,P13,estimate,0
nm7,125,P14,estimate,0.086761
nm7,125,P1,prse,Inf
nm7,125,P2,prse,Inf
nm7,125,P3,prse,Inf
nm7,125,P4,prse,Inf
nm7,125,P5,prse,Inf
nm7,125,P6,prse,Inf
nm7,125,P7,prse,Inf
nm7,125,P8,prse,Inf
nm7,125,P9,prse,Inf
nm7,125,P10,prse,Inf
nm7,125,P11,prse,Inf
nm7,125,P12,prse,Inf
nm7,125,P13,prse,Inf
nm7,125,P14,prse,Inf
nm7,125,ofv,minimum,2718.01242472326
nm7,126,prob,text,126 phase1 2 CMT like 1004 but diff. initial on V3
nm7,126,min,status,0
nm7,126,P1,estimate,9.46408
nm7,126,P2,estimate,23.9443
nm7,126,P3,estimate,0.0680627
nm7,126,P4,estimate,4.83088
nm7,126,P5,estimate,148.493
nm7,126,P6,estimate,0.757011
nm7,126,P7,estimate,1.65567
nm7,126,P8,estimate,0.0706856
nm7,126,P9,estimate,0.160421
nm7,126,P10,estimate,0
nm7,126,P11,estimate,0.149054
nm7,126,P12,estimate,0
nm7,126,P13,estimate,0
nm7,126,P14,estimate,0.106162
nm7,126,P1,prse,Inf
nm7,126,P2,prse,Inf
nm7,126,P3,prse,Inf
nm7,126,P4,prse,Inf
nm7,126,P5,prse,Inf
nm7,126,P6,prse,Inf
nm7,126,P7,prse,Inf
nm7,126,P8,prse,Inf
nm7,126,P9,prse,Inf
nm7,126,P10,prse,Inf
nm7,126,P11,prse,Inf
nm7,126,P12,prse,Inf
nm7,126,P13,prse,Inf
nm7,126,P14,prse,Inf
nm7,126,ofv,minimum,2076.00402789226
nm7,127,prob,text,127 phase1 2 CMT like 1004 but diff. initial on V3
nm7,127,min,status,0
nm7,127,P1,estimate,7.18718
nm7,127,P2,estimate,19.8779
nm7,127,P3,estimate,0.0625378
nm7,127,P4,estimate,3.05926
nm7,127,P5,estimate,112.615
nm7,127,P6,estimate,1.46445
nm7,127,P7,estimate,1.47784
nm7,127,P8,estimate,0.0700688
nm7,127,P9,estimate,0.232488
nm7,127,P10,estimate,0
nm7,127,P11,estimate,0.176328
nm7,127,P12,estimate,0
nm7,127,P13,estimate,0
nm7,127,P14,estimate,0.087307
nm7,127,P1,prse,Inf
nm7,127,P2,prse,Inf
nm7,127,P3,prse,Inf
nm7,127,P4,prse,Inf
nm7,127,P5,prse,Inf
nm7,127,P6,prse,Inf
nm7,127,P7,prse,Inf
nm7,127,P8,prse,Inf
nm7,127,P9,prse,Inf
nm7,127,P10,prse,Inf
nm7,127,P11,prse,Inf
nm7,127,P12,prse,Inf
nm7,127,P13,prse,Inf
nm7,127,P14,prse,Inf
nm7,127,ofv,minimum,2482.37760109817
nm7,128,prob,text,128 phase1 2 CMT like 1004 but diff. initial on V3
nm7,128,min,status,0
nm7,128,P1,estimate,7.1442
nm7,128,P2,estimate,19.9138
nm7,128,P3,estimate,0.0679252
nm7,128,P4,estimate,3.08329
nm7,128,P5,estimate,116.715
nm7,128,P6,estimate,1.18009
nm7,128,P7,estimate,2.35776
nm7,128,P8,estimate,0.0609222
nm7,128,P9,estimate,0.164783
nm7,128,P10,estimate,0
nm7,128,P11,estimate,0.17708
nm7,128,P12,estimate,0
nm7,128,P13,estimate,0
nm7,128,P14,estimate,0.05195
nm7,128,P1,prse,Inf
nm7,128,P2,prse,Inf
nm7,128,P3,prse,Inf
nm7,128,P4,prse,Inf
nm7,128,P5,prse,Inf
nm7,128,P6,prse,Inf
nm7,128,P7,prse,Inf
nm7,128,P8,prse,Inf
nm7,128,P9,prse,Inf
nm7,128,P10,prse,Inf
nm7,128,P11,prse,Inf
nm7,128,P12,prse,Inf
nm7,128,P13,prse,Inf
nm7,128,P14,prse,Inf
nm7,128,ofv,minimum,2971.20887083426
nm7,129,prob,text,129 phase1 2 CMT like 1004 but diff. initial on V3
nm7,129,min,status,0
nm7,129,P1,estimate,8.80335
nm7,129,P2,estimate,22.7125
nm7,129,P3,estimate,0.0657711
nm7,129,P4,estimate,3.77965
nm7,129,P5,estimate,92.6407
nm7,129,P6,estimate,1.09451
nm7,129,P7,estimate,1.40518
nm7,129,P8,estimate,0.075255
nm7,129,P9,estimate,0.15503
nm7,129,P10,estimate,0
nm7,129,P11,estimate,0.169256
nm7,129,P12,estimate,0
nm7,129,P13,estimate,0
nm7,129,P14,estimate,0.116747
nm7,129,P1,prse,Inf
nm7,129,P2,prse,Inf
nm7,129,P3,prse,Inf
nm7,129,P4,prse,Inf
nm7,129,P5,prse,Inf
nm7,129,P6,prse,Inf
nm7,129,P7,prse,Inf
nm7,129,P8,prse,Inf
nm7,129,P9,prse,Inf
nm7,129,P10,prse,Inf
nm7,129,P11,prse,Inf
nm7,129,P12,prse,Inf
nm7,129,P13,prse,Inf
nm7,129,P14,prse,Inf
nm7,129,ofv,minimum,2271.51501050533
nm7,130,prob,text,130 phase1 2 CMT like 1004 but diff. initial on V3
nm7,130,min,status,0
nm7,130,P1,estimate,7.89379
nm7,130,P2,estimate,26.8161
nm7,130,P3,estimate,0.0791724
nm7,130,P4,estimate,4.40788
nm7,130,P5,estimate,87.1826
nm7,130,P6,estimate,1.15195
nm7,130,P7,estimate,2.49955
nm7,130,P8,estimate,0.0522
nm7,130,P9,estimate,0.195223
nm7,130,P10,estimate,0
nm7,130,P11,estimate,0.0593228
nm7,130,P12,estimate,0
nm7,130,P13,estimate,0
nm7,130,P14,estimate,0.110442
nm7,130,P1,prse,Inf
nm7,130,P2,prse,Inf
nm7,130,P3,prse,Inf
nm7,130,P4,prse,Inf
nm7,130,P5,prse,Inf
nm7,130,P6,prse,Inf
nm7,130,P7,prse,Inf
nm7,130,P8,prse,Inf
nm7,130,P9,prse,Inf
nm7,130,P10,prse,Inf
nm7,130,P11,prse,Inf
nm7,130,P12,prse,Inf
