"tool","run","parameter","moment","value"
"nm7","159","OMEGA3.1","prse",NA
"nm7","159","OMEGA3.2","estimate","0"
"nm7","159","OMEGA3.2","prse",NA
"nm7","159","OMEGA3.3","estimate","0.166483"
"nm7","159","OMEGA3.3","prse",NA
"nm7","159","SIGMA1.1","estimate","0.0649332"
"nm7","159","SIGMA1.1","prse",NA
"nm7","159","THETA1","estimate","9.75423"
"nm7","159","THETA1","prse",NA
"nm7","159","THETA2","estimate","24.7198"
"nm7","159","THETA2","prse",NA
"nm7","159","THETA3","estimate","0.0773667"
"nm7","159","THETA3","prse",NA
"nm7","159","THETA4","estimate","4.99863"
"nm7","159","THETA4","prse",NA
"nm7","159","THETA5","estimate","100.812"
"nm7","159","THETA5","prse",NA
"nm7","159","THETA6","estimate","0.811888"
"nm7","159","THETA6","prse",NA
"nm7","159","THETA7","estimate","1.80932"
"nm7","159","THETA7","prse",NA
"nm7","160","prob","text","160 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","160","min","status","0"
"nm7","160","ofv","estimate","2317.94881135434"
"nm7","160","OMEGA1.1","estimate","0.19285"
"nm7","160","OMEGA1.1","prse",NA
"nm7","160","OMEGA2.1","estimate","0"
"nm7","160","OMEGA2.1","prse",NA
"nm7","160","OMEGA2.2","estimate","0.096287"
"nm7","160","OMEGA2.2","prse",NA
"nm7","160","OMEGA3.1","estimate","0"
"nm7","160","OMEGA3.1","prse",NA
"nm7","160","OMEGA3.2","estimate","0"
"nm7","160","OMEGA3.2","prse",NA
"nm7","160","OMEGA3.3","estimate","0.106765"
"nm7","160","OMEGA3.3","prse",NA
"nm7","160","SIGMA1.1","estimate","0.0776022"
"nm7","160","SIGMA1.1","prse",NA
"nm7","160","THETA1","estimate","7.94566"
"nm7","160","THETA1","prse",NA
"nm7","160","THETA2","estimate","19.7867"
"nm7","160","THETA2","prse",NA
"nm7","160","THETA3","estimate","0.0674769"
"nm7","160","THETA3","prse",NA
"nm7","160","THETA4","estimate","4.15472"
"nm7","160","THETA4","prse",NA
"nm7","160","THETA5","estimate","105.897"
"nm7","160","THETA5","prse",NA
"nm7","160","THETA6","estimate","0.882267"
"nm7","160","THETA6","prse",NA
"nm7","160","THETA7","estimate","1.92917"
"nm7","160","THETA7","prse",NA
"nm7","161","prob","text","161 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","161","min","status","0"
"nm7","161","ofv","estimate","2345.1006584105"
"nm7","161","OMEGA1.1","estimate","0.17567"
"nm7","161","OMEGA1.1","prse",NA
"nm7","161","OMEGA2.1","estimate","0"
"nm7","161","OMEGA2.1","prse",NA
"nm7","161","OMEGA2.2","estimate","0.118449"
"nm7","161","OMEGA2.2","prse",NA
"nm7","161","OMEGA3.1","estimate","0"
"nm7","161","OMEGA3.1","prse",NA
"nm7","161","OMEGA3.2","estimate","0"
"nm7","161","OMEGA3.2","prse",NA
"nm7","161","OMEGA3.3","estimate","0.082245"
"nm7","161","OMEGA3.3","prse",NA
"nm7","161","SIGMA1.1","estimate","0.0632174"
"nm7","161","SIGMA1.1","prse",NA
"nm7","161","THETA1","estimate","8.45699"
"nm7","161","THETA1","prse",NA
"nm7","161","THETA2","estimate","21.5509"
"nm7","161","THETA2","prse",NA
"nm7","161","THETA3","estimate","0.0701742"
"nm7","161","THETA3","prse",NA
"nm7","161","THETA4","estimate","3.56442"
"nm7","161","THETA4","prse",NA
"nm7","161","THETA5","estimate","117.661"
"nm7","161","THETA5","prse",NA
"nm7","161","THETA6","estimate","0.937046"
"nm7","161","THETA6","prse",NA
"nm7","161","THETA7","estimate","1.85971"
"nm7","161","THETA7","prse",NA
"nm7","162","prob","text","162 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","162","min","status","0"
"nm7","162","ofv","estimate","2536.73493736172"
"nm7","162","OMEGA1.1","estimate","0.211675"
"nm7","162","OMEGA1.1","prse",NA
"nm7","162","OMEGA2.1","estimate","0"
"nm7","162","OMEGA2.1","prse",NA
"nm7","162","OMEGA2.2","estimate","0.124809"
"nm7","162","OMEGA2.2","prse",NA
"nm7","162","OMEGA3.1","estimate","0"
"nm7","162","OMEGA3.1","prse",NA
"nm7","162","OMEGA3.2","estimate","0"
"nm7","162","OMEGA3.2","prse",NA
"nm7","162","OMEGA3.3","estimate","0.0655811"
"nm7","162","OMEGA3.3","prse",NA
"nm7","162","SIGMA1.1","estimate","0.072576"
"nm7","162","SIGMA1.1","prse",NA
"nm7","162","THETA1","estimate","9.62811"
"nm7","162","THETA1","prse",NA
"nm7","162","THETA2","estimate","26.648"
"nm7","162","THETA2","prse",NA
"nm7","162","THETA3","estimate","0.0686331"
"nm7","162","THETA3","prse",NA
"nm7","162","THETA4","estimate","4.85455"
"nm7","162","THETA4","prse",NA
"nm7","162","THETA5","estimate","122.32"
"nm7","162","THETA5","prse",NA
"nm7","162","THETA6","estimate","0.942565"
"nm7","162","THETA6","prse",NA
"nm7","162","THETA7","estimate","2.09341"
"nm7","162","THETA7","prse",NA
"nm7","163","prob","text","163 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","163","min","status","0"
"nm7","163","ofv","estimate","2678.0654321383"
"nm7","163","OMEGA1.1","estimate","0.233683"
"nm7","163","OMEGA1.1","prse",NA
"nm7","163","OMEGA2.1","estimate","0"
"nm7","163","OMEGA2.1","prse",NA
"nm7","163","OMEGA2.2","estimate","0.109854"
"nm7","163","OMEGA2.2","prse",NA
"nm7","163","OMEGA3.1","estimate","0"
"nm7","163","OMEGA3.1","prse",NA
"nm7","163","OMEGA3.2","estimate","0"
"nm7","163","OMEGA3.2","prse",NA
"nm7","163","OMEGA3.3","estimate","0.0987964"
"nm7","163","OMEGA3.3","prse",NA
"nm7","163","SIGMA1.1","estimate","0.0707956"
"nm7","163","SIGMA1.1","prse",NA
"nm7","163","THETA1","estimate","7.77922"
"nm7","163","THETA1","prse",NA
"nm7","163","THETA2","estimate","18.3611"
"nm7","163","THETA2","prse",NA
"nm7","163","THETA3","estimate","0.0653222"
"nm7","163","THETA3","prse",NA
"nm7","163","THETA4","estimate","3.20252"
"nm7","163","THETA4","prse",NA
"nm7","163","THETA5","estimate","85.9095"
"nm7","163","THETA5","prse",NA
"nm7","163","THETA6","estimate","1.35638"
"nm7","163","THETA6","prse",NA
"nm7","163","THETA7","estimate","1.10322"
"nm7","163","THETA7","prse",NA
"nm7","164","prob","text","164 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","164","min","status","0"
"nm7","164","ofv","estimate","2115.78582566458"
"nm7","164","OMEGA1.1","estimate","0.184593"
"nm7","164","OMEGA1.1","prse",NA
"nm7","164","OMEGA2.1","estimate","0"
"nm7","164","OMEGA2.1","prse",NA
"nm7","164","OMEGA2.2","estimate","0.179516"
"nm7","164","OMEGA2.2","prse",NA
"nm7","164","OMEGA3.1","estimate","0"
"nm7","164","OMEGA3.1","prse",NA
"nm7","164","OMEGA3.2","estimate","0"
"nm7","164","OMEGA3.2","prse",NA
"nm7","164","OMEGA3.3","estimate","0.10551"
"nm7","164","OMEGA3.3","prse",NA
"nm7","164","SIGMA1.1","estimate","0.0736097"
"nm7","164","SIGMA1.1","prse",NA
"nm7","164","THETA1","estimate","8.82976"
"nm7","164","THETA1","prse",NA
"nm7","164","THETA2","estimate","24.4734"
"nm7","164","THETA2","prse",NA
"nm7","164","THETA3","estimate","0.0682815"
"nm7","164","THETA3","prse",NA
"nm7","164","THETA4","estimate","4.78074"
"nm7","164","THETA4","prse",NA
"nm7","164","THETA5","estimate","138.257"
"nm7","164","THETA5","prse",NA
"nm7","164","THETA6","estimate","0.930436"
"nm7","164","THETA6","prse",NA
"nm7","164","THETA7","estimate","2.0527"
"nm7","164","THETA7","prse",NA
"nm7","165","prob","text","165 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","165","min","status","0"
"nm7","165","ofv","estimate","2542.09119032803"
"nm7","165","OMEGA1.1","estimate","0.186622"
"nm7","165","OMEGA1.1","prse",NA
"nm7","165","OMEGA2.1","estimate","0"
"nm7","165","OMEGA2.1","prse",NA
"nm7","165","OMEGA2.2","estimate","0.120002"
"nm7","165","OMEGA2.2","prse",NA
"nm7","165","OMEGA3.1","estimate","0"
"nm7","165","OMEGA3.1","prse",NA
"nm7","165","OMEGA3.2","estimate","0"
"nm7","165","OMEGA3.2","prse",NA
"nm7","165","OMEGA3.3","estimate","0.0969312"
"nm7","165","OMEGA3.3","prse",NA
"nm7","165","SIGMA1.1","estimate","0.0547057"
"nm7","165","SIGMA1.1","prse",NA
"nm7","165","THETA1","estimate","8.25921"
"nm7","165","THETA1","prse",NA
"nm7","165","THETA2","estimate","23.759"
"nm7","165","THETA2","prse",NA
"nm7","165","THETA3","estimate","0.0802651"
"nm7","165","THETA3","prse",NA
"nm7","165","THETA4","estimate","4.50523"
"nm7","165","THETA4","prse",NA
"nm7","165","THETA5","estimate","94.8057"
"nm7","165","THETA5","prse",NA
"nm7","165","THETA6","estimate","1.004"
"nm7","165","THETA6","prse",NA
"nm7","165","THETA7","estimate","2.0572"
"nm7","165","THETA7","prse",NA
"nm7","166","prob","text","166 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","166","min","status","0"
"nm7","166","ofv","estimate","2940.04762940189"
"nm7","166","OMEGA1.1","estimate","0.250835"
"nm7","166","OMEGA1.1","prse",NA
"nm7","166","OMEGA2.1","estimate","0"
"nm7","166","OMEGA2.1","prse",NA
"nm7","166","OMEGA2.2","estimate","0.075483"
"nm7","166","OMEGA2.2","prse",NA
"nm7","166","OMEGA3.1","estimate","0"
"nm7","166","OMEGA3.1","prse",NA
"nm7","166","OMEGA3.2","estimate","0"
"nm7","166","OMEGA3.2","prse",NA
"nm7","166","OMEGA3.3","estimate","0.078894"
"nm7","166","OMEGA3.3","prse",NA
"nm7","166","SIGMA1.1","estimate","0.0512909"
"nm7","166","SIGMA1.1","prse",NA
"nm7","166","THETA1","estimate","7.6184"
"nm7","166","THETA1","prse",NA
"nm7","166","THETA2","estimate","22.6343"
"nm7","166","THETA2","prse",NA
"nm7","166","THETA3","estimate","0.0683195"
"nm7","166","THETA3","prse",NA
"nm7","166","THETA4","estimate","3.42992"
"nm7","166","THETA4","prse",NA
"nm7","166","THETA5","estimate","121"
"nm7","166","THETA5","prse",NA
"nm7","166","THETA6","estimate","1.37937"
"nm7","166","THETA6","prse",NA
"nm7","166","THETA7","estimate","1.62073"
"nm7","166","THETA7","prse",NA
"nm7","167","prob","text","167 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","167","min","status","0"
"nm7","167","ofv","estimate","2611.71403282811"
"nm7","167","OMEGA1.1","estimate","0.228618"
"nm7","167","OMEGA1.1","prse",NA
"nm7","167","OMEGA2.1","estimate","0"
"nm7","167","OMEGA2.1","prse",NA
"nm7","167","OMEGA2.2","estimate","0.170242"
"nm7","167","OMEGA2.2","prse",NA
"nm7","167","OMEGA3.1","estimate","0"
"nm7","167","OMEGA3.1","prse",NA
"nm7","167","OMEGA3.2","estimate","0"
"nm7","167","OMEGA3.2","prse",NA
"nm7","167","OMEGA3.3","estimate","0.0998753"
"nm7","167","OMEGA3.3","prse",NA
"nm7","167","SIGMA1.1","estimate","0.0661791"
"nm7","167","SIGMA1.1","prse",NA
"nm7","167","THETA1","estimate","7.07784"
"nm7","167","THETA1","prse",NA
"nm7","167","THETA2","estimate","22.7105"
"nm7","167","THETA2","prse",NA
"nm7","167","THETA3","estimate","0.069334"
"nm7","167","THETA3","prse",NA
"nm7","167","THETA4","estimate","3.86264"
"nm7","167","THETA4","prse",NA
"nm7","167","THETA5","estimate","110.619"
"nm7","167","THETA5","prse",NA
"nm7","167","THETA6","estimate","1.06151"
"nm7","167","THETA6","prse",NA
"nm7","167","THETA7","estimate","2.69381"
"nm7","167","THETA7","prse",NA
"nm7","168","prob","text","168 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","168","min","status","0"
"nm7","168","ofv","estimate","2569.63970269553"
"nm7","168","OMEGA1.1","estimate","0.17663"
"nm7","168","OMEGA1.1","prse",NA
"nm7","168","OMEGA2.1","estimate","0"
"nm7","168","OMEGA2.1","prse",NA
"nm7","168","OMEGA2.2","estimate","0.115423"
"nm7","168","OMEGA2.2","prse",NA
"nm7","168","OMEGA3.1","estimate","0"
"nm7","168","OMEGA3.1","prse",NA
"nm7","168","OMEGA3.2","estimate","0"
"nm7","168","OMEGA3.2","prse",NA
"nm7","168","OMEGA3.3","estimate","0.0962445"
"nm7","168","OMEGA3.3","prse",NA
"nm7","168","SIGMA1.1","estimate","0.060257"
"nm7","168","SIGMA1.1","prse",NA
"nm7","168","THETA1","estimate","8.25649"
"nm7","168","THETA1","prse",NA
"nm7","168","THETA2","estimate","23.8855"
"nm7","168","THETA2","prse",NA
"nm7","168","THETA3","estimate","0.0708092"
"nm7","168","THETA3","prse",NA
"nm7","168","THETA4","estimate","3.49855"
"nm7","168","THETA4","prse",NA
"nm7","168","THETA5","estimate","105.14"
"nm7","168","THETA5","prse",NA
"nm7","168","THETA6","estimate","1.18626"
"nm7","168","THETA6","prse",NA
"nm7","168","THETA7","estimate","1.95062"
"nm7","168","THETA7","prse",NA
"nm7","169","prob","text","169 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","169","min","status","0"
"nm7","169","ofv","estimate","2365.69041675108"
"nm7","169","OMEGA1.1","estimate","0.138548"
"nm7","169","OMEGA1.1","prse",NA
"nm7","169","OMEGA2.1","estimate","0"
"nm7","169","OMEGA2.1","prse",NA
"nm7","169","OMEGA2.2","estimate","0.153104"
"nm7","169","OMEGA2.2","prse",NA
"nm7","169","OMEGA3.1","estimate","0"
"nm7","169","OMEGA3.1","prse",NA
"nm7","169","OMEGA3.2","estimate","0"
"nm7","169","OMEGA3.2","prse",NA
"nm7","169","OMEGA3.3","estimate","0.15014"
"nm7","169","OMEGA3.3","prse",NA
"nm7","169","SIGMA1.1","estimate","0.0598406"
"nm7","169","SIGMA1.1","prse",NA
"nm7","169","THETA1","estimate","8.66846"
"nm7","169","THETA1","prse",NA
"nm7","169","THETA2","estimate","22.2271"
"nm7","169","THETA2","prse",NA
"nm7","169","THETA3","estimate","0.0698373"
"nm7","169","THETA3","prse",NA
"nm7","169","THETA4","estimate","4.02274"
"nm7","169","THETA4","prse",NA
"nm7","169","THETA5","estimate","102.182"
"nm7","169","THETA5","prse",NA
"nm7","169","THETA6","estimate","0.773785"
"nm7","169","THETA6","prse",NA
"nm7","169","THETA7","estimate","1.85291"
"nm7","169","THETA7","prse",NA
"nm7","170","prob","text","170 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","170","min","status","0"
"nm7","170","ofv","estimate","2367.50432999033"
"nm7","170","OMEGA1.1","estimate","0.183584"
"nm7","170","OMEGA1.1","prse",NA
"nm7","170","OMEGA2.1","estimate","0"
"nm7","170","OMEGA2.1","prse",NA
"nm7","170","OMEGA2.2","estimate","0.136597"
"nm7","170","OMEGA2.2","prse",NA
"nm7","170","OMEGA3.1","estimate","0"
"nm7","170","OMEGA3.1","prse",NA
"nm7","170","OMEGA3.2","estimate","0"
"nm7","170","OMEGA3.2","prse",NA
"nm7","170","OMEGA3.3","estimate","0.0864929"
"nm7","170","OMEGA3.3","prse",NA
"nm7","170","SIGMA1.1","estimate","0.0692759"
"nm7","170","SIGMA1.1","prse",NA
"nm7","170","THETA1","estimate","7.26609"
"nm7","170","THETA1","prse",NA
"nm7","170","THETA2","estimate","20.3693"
"nm7","170","THETA2","prse",NA
"nm7","170","THETA3","estimate","0.0662943"
"nm7","170","THETA3","prse",NA
"nm7","170","THETA4","estimate","3.50109"
"nm7","170","THETA4","prse",NA
"nm7","170","THETA5","estimate","108.597"
"nm7","170","THETA5","prse",NA
"nm7","170","THETA6","estimate","1.13338"
"nm7","170","THETA6","prse",NA
"nm7","170","THETA7","estimate","1.82543"
"nm7","170","THETA7","prse",NA
"nm7","171","prob","text","171 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","171","min","status","0"
"nm7","171","ofv","estimate","2813.12385608787"
"nm7","171","OMEGA1.1","estimate","0.171428"
"nm7","171","OMEGA1.1","prse",NA
"nm7","171","OMEGA2.1","estimate","0"
"nm7","171","OMEGA2.1","prse",NA
"nm7","171","OMEGA2.2","estimate","0.0860746"
"nm7","171","OMEGA2.2","prse",NA
"nm7","171","OMEGA3.1","estimate","0"
"nm7","171","OMEGA3.1","prse",NA
"nm7","171","OMEGA3.2","estimate","0"
"nm7","171","OMEGA3.2","prse",NA
"nm7","171","OMEGA3.3","estimate","0.108066"
"nm7","171","OMEGA3.3","prse",NA
"nm7","171","SIGMA1.1","estimate","0.0475264"
"nm7","171","SIGMA1.1","prse",NA
"nm7","171","THETA1","estimate","8.9973"
"nm7","171","THETA1","prse",NA
"nm7","171","THETA2","estimate","26.0915"
"nm7","171","THETA2","prse",NA
"nm7","171","THETA3","estimate","0.0840434"
"nm7","171","THETA3","prse",NA
"nm7","171","THETA4","estimate","5.28098"
"nm7","171","THETA4","prse",NA
"nm7","171","THETA5","estimate","100.025"
"nm7","171","THETA5","prse",NA
"nm7","171","THETA6","estimate","0.796182"
"nm7","171","THETA6","prse",NA
"nm7","171","THETA7","estimate","1.48031"
"nm7","171","THETA7","prse",NA
"nm7","172","prob","text","172 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","172","min","status","0"
"nm7","172","ofv","estimate","2490.47405550223"
"nm7","172","OMEGA1.1","estimate","0.178008"
"nm7","172","OMEGA1.1","prse",NA
"nm7","172","OMEGA2.1","estimate","0"
"nm7","172","OMEGA2.1","prse",NA
"nm7","172","OMEGA2.2","estimate","0.0582698"
"nm7","172","OMEGA2.2","prse",NA
"nm7","172","OMEGA3.1","estimate","0"
"nm7","172","OMEGA3.1","prse",NA
"nm7","172","OMEGA3.2","estimate","0"
"nm7","172","OMEGA3.2","prse",NA
"nm7","172","OMEGA3.3","estimate","0.124775"
"nm7","172","OMEGA3.3","prse",NA
"nm7","172","SIGMA1.1","estimate","0.0577865"
"nm7","172","SIGMA1.1","prse",NA
"nm7","172","THETA1","estimate","9.01634"
"nm7","172","THETA1","prse",NA
"nm7","172","THETA2","estimate","24.4443"
"nm7","172","THETA2","prse",NA
"nm7","172","THETA3","estimate","0.0857548"
"nm7","172","THETA3","prse",NA
"nm7","172","THETA4","estimate","4.04672"
"nm7","172","THETA4","prse",NA
"nm7","172","THETA5","estimate","114.052"
"nm7","172","THETA5","prse",NA
"nm7","172","THETA6","estimate","0.963351"
"nm7","172","THETA6","prse",NA
"nm7","172","THETA7","estimate","1.55007"
"nm7","172","THETA7","prse",NA
"nm7","173","prob","text","173 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","173","min","status","0"
"nm7","173","ofv","estimate","2695.48252259773"
"nm7","173","OMEGA1.1","estimate","0.118736"
"nm7","173","OMEGA1.1","prse",NA
"nm7","173","OMEGA2.1","estimate","0"
"nm7","173","OMEGA2.1","prse",NA
"nm7","173","OMEGA2.2","estimate","0.0966296"
"nm7","173","OMEGA2.2","prse",NA
"nm7","173","OMEGA3.1","estimate","0"
"nm7","173","OMEGA3.1","prse",NA
"nm7","173","OMEGA3.2","estimate","0"
"nm7","173","OMEGA3.2","prse",NA
"nm7","173","OMEGA3.3","estimate","0.129121"
"nm7","173","OMEGA3.3","prse",NA
"nm7","173","SIGMA1.1","estimate","0.0602779"
"nm7","173","SIGMA1.1","prse",NA
"nm7","173","THETA1","estimate","8.88841"
"nm7","173","THETA1","prse",NA
"nm7","173","THETA2","estimate","21.1019"
"nm7","173","THETA2","prse",NA
"nm7","173","THETA3","estimate","0.0724884"
"nm7","173","THETA3","prse",NA
"nm7","173","THETA4","estimate","3.43019"
"nm7","173","THETA4","prse",NA
"nm7","173","THETA5","estimate","100.762"
"nm7","173","THETA5","prse",NA
"nm7","173","THETA6","estimate","1.08002"
"nm7","173","THETA6","prse",NA
"nm7","173","THETA7","estimate","0.913308"
"nm7","173","THETA7","prse",NA
"nm7","174","prob","text","174 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","174","min","status","0"
"nm7","174","ofv","estimate","2436.36993616753"
"nm7","174","OMEGA1.1","estimate","0.262847"
"nm7","174","OMEGA1.1","prse",NA
"nm7","174","OMEGA2.1","estimate","0"
"nm7","174","OMEGA2.1","prse",NA
"nm7","174","OMEGA2.2","estimate","0.0602179"
"nm7","174","OMEGA2.2","prse",NA
"nm7","174","OMEGA3.1","estimate","0"
"nm7","174","OMEGA3.1","prse",NA
"nm7","174","OMEGA3.2","estimate","0"
"nm7","174","OMEGA3.2","prse",NA
"nm7","174","OMEGA3.3","estimate","0.0645737"
"nm7","174","OMEGA3.3","prse",NA
"nm7","174","SIGMA1.1","estimate","0.0649098"
"nm7","174","SIGMA1.1","prse",NA
"nm7","174","THETA1","estimate","9.25153"
"nm7","174","THETA1","prse",NA
"nm7","174","THETA2","estimate","23.3658"
"nm7","174","THETA2","prse",NA
"nm7","174","THETA3","estimate","0.0713671"
"nm7","174","THETA3","prse",NA
"nm7","174","THETA4","estimate","4.03528"
"nm7","174","THETA4","prse",NA
"nm7","174","THETA5","estimate","137.078"
"nm7","174","THETA5","prse",NA
"nm7","174","THETA6","estimate","1.02317"
"nm7","174","THETA6","prse",NA
"nm7","174","THETA7","estimate","1.58227"
"nm7","174","THETA7","prse",NA
"nm7","175","prob","text","175 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","175","min","status","0"
"nm7","175","ofv","estimate","2804.23735272161"
"nm7","175","OMEGA1.1","estimate","0.217802"
"nm7","175","OMEGA1.1","prse",NA
"nm7","175","OMEGA2.1","estimate","0"
"nm7","175","OMEGA2.1","prse",NA
"nm7","175","OMEGA2.2","estimate","0.0920042"
"nm7","175","OMEGA2.2","prse",NA
"nm7","175","OMEGA3.1","estimate","0"
"nm7","175","OMEGA3.1","prse",NA
"nm7","175","OMEGA3.2","estimate","0"
"nm7","175","OMEGA3.2","prse",NA
"nm7","175","OMEGA3.3","estimate","0.0881053"
"nm7","175","OMEGA3.3","prse",NA
"nm7","175","SIGMA1.1","estimate","0.0587232"
"nm7","175","SIGMA1.1","prse",NA
"nm7","175","THETA1","estimate","8.84617"
"nm7","175","THETA1","prse",NA
"nm7","175","THETA2","estimate","22.4498"
"nm7","175","THETA2","prse",NA
"nm7","175","THETA3","estimate","0.069938"
"nm7","175","THETA3","prse",NA
"nm7","175","THETA4","estimate","4.02389"
"nm7","175","THETA4","prse",NA
"nm7","175","THETA5","estimate","80.1352"
"nm7","175","THETA5","prse",NA
"nm7","175","THETA6","estimate","1.07238"
"nm7","175","THETA6","prse",NA
"nm7","175","THETA7","estimate","1.18381"
"nm7","175","THETA7","prse",NA
"nm7","176","prob","text","176 phase1 2 CMT like 1004 but diff. initial on V3"
"nm7","176","min","status","0"
"nm7","176","ofv","estimate","2592.66985198394"
"nm7","176","OMEGA1.1","estimate","0.118328"
"nm7","176","OMEGA1.1","prse",NA
"nm7","176","OMEGA2.1","estimate","0"
"nm7","176","OMEGA2.1","prse",NA
"nm7","176","OMEGA2.2","estimate","0.128936"
"nm7","176","OMEGA2.2","prse",NA
"nm7","176","OMEGA3.1","estimate","0"
"nm7","176","OMEGA3.1","prse",NA
"nm7","176","OMEGA3.2","estimate","0"
"nm7","176","OMEGA3.2","prse",NA
"nm7","176","OMEGA3.3","estimate","0.138767"
"nm7","176","OMEGA3.3","prse",NA
"nm7","176","SIGMA1.1","estimate","0.0626508"
"nm7","176","SIGMA1.1","prse",NA
"nm7","176","THETA1","estimate","7.60428"
